postcode,latitude,longitude
DL30,54.540294,-1.576193
DL36,54.527519,-1.556980
DL37,54.524270,-1.558622
DL38,54.524636,-1.572740
DL39,54.534569,-1.573594
DL41,54.632363,-1.651762
DL42,54.624664,-1.646686
DL54,54.621069,-1.573868
DL55,54.614068,-1.563348
DL56,54.589000,-1.569000
DL57,54.618646,-1.593343
DL59,54.610437,-1.570108
DL61,54.343915,-1.436896
DL62,54.346873,-1.444870
DL63,54.312544,-1.354967
DL70,54.344240,-1.586547
DL77,54.337228,-1.434136
DL78,54.339000,-1.434000
DL79,54.288356,-1.397943
DL81,54.303187,-1.674076
DL82,54.207021,-1.518084
DL83,54.306567,-2.206685
DL84,54.274000,-1.977000
DL85,54.297658,-1.791294
DL89,54.311842,-1.830939
DL93,54.375129,-1.721059
DL94,54.380442,-1.692094
DL981,54.527513,-1.559700
DN104,53.423208,-0.847447
DN105,53.402029,-0.975509
DN106,53.444112,-1.005979
DN11,53.525315,-1.131545
DN110,53.474875,-1.076014
DN118,53.419878,-1.042447
DN119,53.431763,-1.099246
DN12,53.529021,-1.135603
DN121,53.487474,-1.181888
DN122,53.483449,-1.216805
DN123,53.488101,-1.232816
DN124,53.486137,-1.254706
DN13,53.520757,-1.137822
DN140,53.705924,-1.145828
DN144,53.701711,-0.895218
DN145,53.693160,-0.868151
DN146,53.712813,-0.874275
DN147,53.749384,-0.806890
DN148,53.692025,-0.961002
DN149,53.711489,-1.020279
DN150,53.620920,-0.566353
DN155,53.585977,-0.654585
DN156,53.594606,-0.652706
DN157,53.587363,-0.686037
DN158,53.601488,-0.645188
DN159,53.651223,-0.558819
DN161,53.583569,-0.651230
DN162,53.573287,-0.643447
DN163,53.553842,-0.656054
DN171,53.573317,-0.676641
DN172,53.547283,-0.657123
DN173,53.525247,-0.656718
DN174,53.639888,-0.742368
DN185,53.686246,-0.442763
DN186,53.682138,-0.435177
DN189,53.688472,-0.426583
DN19,53.512921,-1.125721
DN197,53.678130,-0.385150
DN199,53.688491,-0.426587
DN200,53.598475,-0.439223
DN202,53.551600,-0.488214
DN208,53.560560,-0.486230
DN209,53.518002,-0.534294
DN211,53.407081,-0.765612
DN212,53.406281,-0.778647
DN213,53.442958,-0.715384
DN214,53.463971,-0.567187
DN215,53.408390,-0.602077
DN219,53.400841,-0.774125
DN220,53.277369,-0.798263
DN221,53.336122,-0.954877
DN226,53.320751,-0.935975
DN227,53.314352,-0.951971
DN228,53.329694,-1.003144
DN229,53.353432,-0.822271
DN24,53.549064,-1.083621
DN25,53.542012,-1.092420
DN26,53.531802,-1.091339
DN31,53.566404,-1.065461
DN311,53.564981,-0.083592
DN312,53.567704,-0.093118
DN313,53.574563,-0.079065
DN319,53.572172,-0.077376
DN32,53.550451,-1.063109
DN320,53.562657,-0.082111
DN327,53.568958,-0.066497
DN328,53.551028,-0.058469
DN329,53.556178,-0.067835
DN33,53.534893,-1.050868
DN331,53.549179,-0.096714
DN332,53.547868,-0.092803
DN333,53.529994,-0.099943
DN344,53.563243,-0.117962
DN345,53.551035,-0.136906
DN350,53.541423,-0.044435
DN357,53.568259,-0.040146
DN358,53.557002,-0.024598
DN359,53.554136,-0.046762
DN364,53.530540,-0.059557
DN365,53.473860,0.046101
DN370,53.518035,-0.091398
DN377,53.541981,-0.175894
DN378,53.562956,-0.287333
DN379,53.572607,-0.124026
DN386,53.574773,-0.405992
DN396,53.585897,-0.327272
DN40,53.515000,-1.153000
DN401,53.606988,-0.211185
DN402,53.617341,-0.210792
DN403,53.609121,-0.243549
DN409,53.621056,-0.197003
DN417,53.581670,-0.160575
DN418,53.587509,-0.193349
DN45,53.515630,-1.121307
DN46,53.505804,-1.058590
DN47,53.507054,-1.097057
DN48,53.493425,-1.140472
DN49,53.496022,-1.182883
DN50,53.549525,-1.145916
DN551,53.512921,-1.125721
DN57,53.505922,-1.204751
DN58,53.535338,-1.168487
DN59,53.543777,-1.163357
DN60,53.616566,-1.151548
DN67,53.592155,-1.244410
DN68,53.589475,-1.188863
DN69,53.667473,-1.205982
DN74,53.577304,-1.022069
DN75,53.589798,-1.026374
DN76,53.574090,-1.006620
DN84,53.633295,-0.944826
DN85,53.604000,-0.955000
DN91,53.521962,-0.819096
DN92,53.489253,-0.874234
DN93,53.496196,-0.993501
DT101,50.928580,-2.304932
DT102,50.878567,-2.360707
DT109,50.929462,-2.301238
DT11,50.718551,-2.446777
DT110,50.899394,-2.303774
DT111,50.857271,-2.163460
DT117,50.860267,-2.158611
DT118,50.937847,-2.227671
DT119,50.844632,-2.109371
DT12,50.709775,-2.446510
DT13,50.715072,-2.469775
DT19,50.715189,-2.444281
DT20,50.839804,-2.608631
DT27,50.736575,-2.246986
DT28,50.702607,-2.283228
DT29,50.753015,-2.457269
DT34,50.625198,-2.499641
DT35,50.635000,-2.476000
DT36,50.648582,-2.429182
DT40,50.612083,-2.468013
DT44,50.609150,-2.456042
DT47,50.626739,-2.452593
DT48,50.606028,-2.452762
DT49,50.595238,-2.479389
DT51,50.566660,-2.445183
DT52,50.540938,-2.447636
DT59,50.551000,-2.445000
DT63,50.732803,-2.755656
DT64,50.734949,-2.739282
DT65,50.793601,-2.876683
DT66,50.776000,-2.911000
DT69,50.734236,-2.759406
DT73,50.721344,-2.939097
DT83,50.815903,-2.741936
DT93,50.954238,-2.506096
DT94,50.949703,-2.589011
DT95,50.916293,-2.438882
DT96,50.896000,-2.573000
DT99,50.948700,-2.515958
DY101,52.380272,-2.251494
DY102,52.401330,-2.227950
DY103,52.410318,-2.242315
DY104,52.370645,-2.228834
DY11,52.506084,-2.094747
DY115,52.416034,-2.251903
DY116,52.384480,-2.263653
DY117,52.373090,-2.263644
DY119,52.392504,-2.253870
DY12,52.512896,-2.096854
DY121,52.383374,-2.304902
DY122,52.335289,-2.349083
DY123,52.385307,-2.331421
DY129,52.392508,-2.253871
DY13,52.525514,-2.102100
DY130,52.329286,-2.284588
DY133,52.339684,-2.280383
DY138,52.339525,-2.281131
DY139,52.327140,-2.268140
DY14,52.532310,-2.091472
DY140,52.411003,-2.558042
DY148,52.374641,-2.486047
DY149,52.335307,-2.378245
DY19,52.511000,-2.089000
DY20,52.488840,-2.083532
DY27,52.509561,-2.071534
DY28,52.505439,-2.079115
DY29,52.482584,-2.071358
DY31,52.544042,-2.120988
DY32,52.522000,-2.127000
DY33,52.531320,-2.121999
DY34,52.540000,-2.149000
DY40,52.539288,-2.040517
DY44,52.530745,-2.048749
DY47,52.519164,-2.052141
DY48,52.523197,-2.058807
DY49,52.543445,-2.069761
DY51,52.485912,-2.122683
DY52,52.464762,-2.118621
DY53,52.482105,-2.134718
DY54,52.495534,-2.143478
DY59,52.484896,-2.118160
DY60,52.491526,-2.188518
DY66,52.498973,-2.170152
DY67,52.503660,-2.158591
DY68,52.489839,-2.147024
DY69,52.490460,-2.173050
DY75,52.478964,-2.183826
DY76,52.453060,-2.232661
DY81,52.458820,-2.150467
DY82,52.422524,-2.153020
DY83,52.457732,-2.156924
DY84,52.469511,-2.141244
DY85,52.475987,-2.152985
DY89,52.456993,-2.145222
DY90,52.436432,-2.138152
DY97,52.454805,-2.131956
DY98,52.458853,-2.112733
DY99,52.441160,-2.113570
E10,51.510757,-0.056769
E105,51.559391,-0.004405
E106,51.566150,-0.008957
E107,51.566554,-0.027019
E109,51.570984,-0.008645
E11,51.516409,-0.063058
E111,51.570142,0.011607
E112,51.580669,0.033737
E113,51.564031,0.008798
E114,51.564031,0.008798
E119,51.564032,0.008798
E12,51.514409,-0.059006
E125,51.555330,0.063449
E126,51.544785,0.057131
E129,51.551892,0.046229
E13,51.519022,-0.054673
E130,51.533022,0.016776
E133,51.529253,0.023300
E138,51.520830,0.014032
E139,51.529878,0.031184
E14,51.518596,-0.038388
E140,51.510177,-0.014655
E141,51.513195,-0.028302
E142,51.512000,-0.002000
E143,51.490604,-0.019655
E144,51.502983,-0.022115
E145,51.502714,-0.019367
E146,51.514470,-0.023880
E147,51.512327,-0.028931
E148,51.511089,-0.026563
E149,51.506980,-0.004736
E15,51.523438,-0.059026
E151,51.544509,0.002129
E152,51.532094,-0.005181
E153,51.527913,0.005810
E154,51.541815,0.007978
E159,51.532095,-0.005181
E16,51.519175,-0.075928
E161,51.508159,0.028646
E162,51.504422,0.018553
E163,51.510195,0.028017
E164,51.518270,0.019641
E169,51.519100,-0.005691
E17,51.517108,-0.075438
E170,51.585502,-0.018014
E173,51.585770,-0.003581
E174,51.594438,-0.016787
E175,51.590947,-0.025746
E176,51.588429,-0.039685
E177,51.583838,-0.030283
E178,51.572582,-0.025589
E179,51.581493,-0.006410
E18,51.511603,-0.070439
E181,51.592410,0.030291
E182,51.592231,0.020322
E189,51.591999,0.026577
E1W1,51.506560,-0.069485
E1W2,51.509138,-0.061666
E1W3,51.510947,-0.047120
E1W9,51.519018,-0.058133
E20,51.527078,-0.052413
E201,51.547915,-0.007431
E202,51.538590,-0.012222
E203,51.550381,-0.015256
E22,51.532724,-0.060419
E26,51.525098,-0.068095
E27,51.525074,-0.074271
E28,51.530869,-0.075045
E29,51.531771,-0.052371
E32,51.537504,-0.029458
E33,51.527769,-0.015332
E34,51.521864,-0.019250
E35,51.529820,-0.035139
E39,51.530230,-0.028907
E40,51.633250,0.008156
E46,51.625528,0.000548
E47,51.632172,0.001158
E48,51.607834,-0.025143
E49,51.611000,0.003967
E50,51.552349,-0.046040
E55,51.559980,-0.057531
E58,51.552125,-0.054151
E59,51.563600,-0.058038
E61,51.536949,0.036171
E62,51.537898,0.059589
E63,51.525330,0.041376
E65,51.509480,0.061737
E66,51.527688,0.059301
E67,51.509478,0.073136
E69,51.532759,0.055219
E70,51.554411,0.019655
E77,51.548787,0.023688
E78,51.546921,0.027643
E79,51.547179,0.021325
E81,51.544454,-0.062872
E82,51.553603,-0.066354
E83,51.541707,-0.062604
E84,51.540054,-0.075840
E89,51.532726,-0.060392
E95,51.543253,-0.041425
E96,51.547371,-0.040859
E97,51.542373,-0.044203
E981,51.508023,-0.064394
E99,51.532724,-0.060419
EC1A1,51.524502,-0.112088
EC1A2,51.516227,-0.102543
EC1A4,51.517517,-0.097533
EC1A7,51.516212,-0.101607
EC1A9,51.524567,-0.112017
EC1M3,51.519286,-0.105847
EC1M4,51.520076,-0.101965
EC1M5,51.521527,-0.103822
EC1M6,51.520496,-0.100722
EC1M7,51.522483,-0.097368
EC1N2,51.518068,-0.108520
EC1N6,51.518750,-0.106705
EC1N7,51.520322,-0.109349
EC1N8,51.518142,-0.107523
EC1P1,51.524502,-0.112088
EC1R0,51.523376,-0.106888
EC1R1,51.527358,-0.105785
EC1R3,51.523672,-0.109182
EC1R4,51.522356,-0.111211
EC1R5,51.522228,-0.110525
EC1V0,51.524073,-0.100212
EC1V1,51.531047,-0.100327
EC1V2,51.530434,-0.101214
EC1V3,51.524497,-0.098970
EC1V4,51.523605,-0.102236
EC1V7,51.523772,-0.098683
EC1V8,51.524878,-0.095898
EC1V9,51.527665,-0.091342
EC1Y0,51.521693,-0.094027
EC1Y1,51.523124,-0.087020
EC1Y2,51.522142,-0.087464
EC1Y4,51.520686,-0.090276
EC1Y8,51.523243,-0.091140
EC2A1,51.520706,-0.087596
EC2A2,51.520323,-0.080708
EC2A3,51.524736,-0.079989
EC2A4,51.524056,-0.084602
EC2M1,51.516642,-0.083227
EC2M2,51.518660,-0.082727
EC2M3,51.520643,-0.079372
EC2M4,51.524502,-0.112088
EC2M5,51.516591,-0.084509
EC2M6,51.517766,-0.088786
EC2M7,51.516924,-0.085103
EC2N1,51.514509,-0.085618
EC2N2,51.516246,-0.086544
EC2N3,51.515332,-0.082806
EC2N4,51.515470,-0.082078
EC2P2,51.524502,-0.112088
EC2R5,51.517269,-0.089805
EC2R6,51.515068,-0.089850
EC2R7,51.514761,-0.088047
EC2R8,51.514322,-0.091496
EC2V5,51.515371,-0.092649
EC2V6,51.514751,-0.097364
EC2V7,51.515761,-0.095385
EC2V8,51.513922,-0.092262
EC2Y5,51.517345,-0.096039
EC2Y8,51.518175,-0.096426
EC2Y9,51.517753,-0.088989
EC3A1,51.513271,-0.080601
EC3A2,51.513066,-0.078520
EC3A3,51.524502,-0.112088
EC3A4,51.513541,-0.080561
EC3A5,51.514051,-0.079329
EC3A6,51.515076,-0.082082
EC3A7,51.514925,-0.075501
EC3A8,51.515124,-0.080523
EC3M1,51.510601,-0.085599
EC3M2,51.513126,-0.080219
EC3M3,51.511358,-0.082262
EC3M4,51.512013,-0.080077
EC3M5,51.512806,-0.080912
EC3M6,51.511738,-0.083348
EC3M7,51.512409,-0.082857
EC3M8,51.511067,-0.084354
EC3N1,51.512104,-0.074655
EC3N2,51.511308,-0.078781
EC3N3,51.511937,-0.077502
EC3N4,51.509744,-0.078617
EC3P3,51.524502,-0.112088
EC3R5,51.510220,-0.082531
EC3R6,51.509045,-0.084810
EC3R7,51.510989,-0.081167
EC3R8,51.510474,-0.085474
EC3V0,51.512729,-0.084414
EC3V1,51.513155,-0.083210
EC3V3,51.513574,-0.087697
EC3V4,51.513683,-0.083080
EC3V9,51.513010,-0.088755
EC4A1,51.517525,-0.108917
EC4A2,51.514389,-0.106756
EC4A3,51.516896,-0.107214
EC4A4,51.515703,-0.104367
EC4M5,51.512828,-0.095006
EC4M6,51.512514,-0.095391
EC4M7,51.513671,-0.101135
EC4M8,51.514491,-0.098295
EC4M9,51.512705,-0.093264
EC4N1,51.513462,-0.092221
EC4N4,51.512436,-0.092973
EC4N5,51.512350,-0.092991
EC4N6,51.511637,-0.091403
EC4N7,51.511526,-0.086626
EC4N8,51.511834,-0.088919
EC4P4,51.524502,-0.112088
EC4R0,51.510740,-0.089614
EC4R1,51.511555,-0.093341
EC4R2,51.511512,-0.092363
EC4R3,51.509739,-0.089439
EC4R9,51.510629,-0.086188
EC4V2,51.512090,-0.093893
EC4V3,51.511116,-0.099387
EC4V4,51.511959,-0.101625
EC4V5,51.513183,-0.100620
EC4V6,51.513825,-0.104675
EC4Y0,51.512616,-0.106828
EC4Y1,51.513795,-0.110489
EC4Y7,51.512975,-0.110518
EC4Y8,51.513772,-0.106320
EC4Y9,51.513628,-0.111443
EH104,55.934089,-3.208397
EH105,55.917114,-3.221261
EH106,55.910342,-3.213721
EH107,55.900099,-3.190643
EH109,55.928924,-3.208797
EH11,55.946271,-3.189225
EH111,55.932297,-3.225164
EH112,55.943231,-3.225286
EH113,55.927655,-3.282220
EH114,55.925465,-3.271601
EH12,55.949000,-3.197000
EH120,55.948635,-3.323940
EH121,55.928946,-3.302221
EH125,55.944885,-3.232495
EH126,55.948462,-3.242185
EH127,55.940359,-3.290084
EH128,55.947746,-3.288360
EH129,55.921708,-3.335328
EH13,55.957032,-3.185212
EH130,55.907467,-3.261909
EH139,55.904636,-3.221861
EH141,55.933092,-3.240924
EH142,55.923430,-3.258891
EH143,55.912580,-3.275882
EH144,55.899184,-3.328270
EH145,55.895287,-3.312208
EH146,55.899550,-3.294007
EH147,55.876449,-3.340056
EH149,55.933034,-3.237370
EH151,55.947558,-3.120056
EH152,55.945801,-3.093522
EH153,55.934133,-3.116115
EH159,55.951632,-3.112154
EH164,55.927308,-3.123490
EH165,55.941586,-3.175553
EH166,55.900598,-3.162925
EH169,55.927924,-3.155645
EH177,55.913742,-3.140199
EH178,55.898757,-3.146477
EH181,55.882523,-3.113898
EH19,55.943316,-3.232954
EH192,55.879140,-3.101461
EH193,55.858692,-3.073675
EH199,55.873719,-3.104283
EH200,55.873719,-3.104283
EH209,55.879143,-3.143437
EH21,55.955079,-3.193273
EH216,55.942179,-3.067995
EH217,55.936654,-3.034177
EH218,55.942037,-3.024410
EH219,55.943714,-3.047911
EH22,55.952787,-3.196552
EH221,55.893713,-3.072084
EH222,55.895270,-3.039264
EH223,55.882502,-3.079464
EH224,55.867640,-3.067562
EH225,55.874077,-3.035646
EH229,55.892996,-3.072863
EH23,55.951683,-3.201050
EH234,55.785382,-3.102784
EH24,55.951120,-3.203419
EH249,55.850664,-3.137228
EH259,55.872414,-3.177732
EH260,55.862707,-3.206595
EH268,55.825323,-3.218878
EH269,55.833980,-3.235610
EH278,55.901467,-3.406831
EH288,55.923128,-3.397646
EH29,55.943218,-3.232954
EH299,55.958383,-3.402857
EH309,55.979864,-3.375315
EH31,55.943218,-3.232954
EH312,56.034900,-2.831282
EH320,55.970374,-2.947340
EH322,55.959241,-2.983416
EH329,55.956670,-2.972888
EH331,55.941846,-2.907707
EH332,55.938086,-2.943078
EH339,55.944121,-2.953556
EH345,55.909629,-2.895148
EH35,55.966668,-3.205007
EH355,55.912838,-2.938417
EH36,55.957945,-3.201678
EH365,55.866538,-2.884777
EH37,55.947000,-3.215000
EH375,55.862491,-2.961920
EH38,55.946309,-3.213934
EH385,55.780342,-2.964821
EH39,55.944000,-3.208000
EH394,56.059384,-2.717811
EH395,56.047220,-2.781012
EH399,56.058169,-2.722770
EH403,55.988420,-2.661804
EH41,55.958252,-3.212882
EH413,55.961539,-2.769738
EH414,55.950446,-2.820650
EH419,55.954899,-2.781074
EH42,55.956184,-3.224432
EH421,55.996213,-2.507723
EH43,55.960083,-3.265768
EH436,55.624798,-3.013212
EH44,55.972898,-3.263046
EH446,55.619468,-3.062235
EH45,55.967670,-3.264622
EH456,55.651928,-3.187819
EH458,55.658803,-3.192716
EH459,55.643472,-3.180825
EH46,55.975038,-3.295758
EH467,55.755218,-3.365660
EH47,55.958725,-3.286723
EH470,55.867200,-3.676739
EH477,55.875829,-3.615474
EH478,55.864126,-3.656232
EH479,55.834792,-3.678952
EH48,55.960523,-3.318948
EH481,55.896069,-3.624120
EH482,55.897496,-3.652568
EH483,55.898921,-3.704914
EH484,55.938788,-3.667871
EH489,55.884737,-3.628028
EH49,55.959483,-3.225591
EH496,55.964086,-3.533599
EH497,55.976419,-3.624425
EH499,55.982170,-3.628545
EH51,55.979824,-3.227580
EH510,56.007097,-3.613475
EH511,56.018368,-3.606822
EH519,56.016386,-3.584553
EH52,55.973586,-3.229626
EH525,55.936590,-3.463336
EH526,55.958786,-3.462444
EH529,55.884731,-3.628027
EH53,55.977231,-3.209021
EH530,55.906824,-3.495856
EH540,55.891395,-3.529514
EH545,55.915660,-3.511829
EH546,55.896453,-3.527426
EH547,55.896248,-3.562395
EH548,55.907242,-3.519692
EH549,55.863888,-3.505502
EH558,55.803817,-3.509584
EH64,55.978891,-3.184345
EH65,55.965811,-3.180244
EH66,55.974400,-3.171917
EH67,55.971000,-3.169000
EH68,55.966756,-3.158372
EH69,55.956741,-3.124486
EH74,55.963685,-3.193924
EH75,55.961907,-3.177899
EH76,55.959949,-3.137650
EH79,55.956707,-3.124821
EH87,55.949763,-3.141114
EH88,55.953945,-3.168576
EH89,55.945673,-3.180448
EH91,55.938074,-3.185820
EH915,55.923227,-3.305118
EH92,55.927024,-3.192973
EH93,55.923953,-3.173114
EH951,55.978620,-3.253520
EH98,55.934239,-3.195820
EH991,55.952064,-3.174589
EN106,51.728496,-0.021496
EN107,51.744829,-0.019000
EN11,51.651123,-0.068914
EN110,51.753662,0.006814
EN111,51.759825,-0.010316
EN118,51.765633,-0.017669
EN119,51.775366,-0.009908
EN12,51.641387,-0.074633
EN13,51.659218,-0.078332
EN14,51.667734,-0.067383
EN19,51.651932,-0.077091
EN20,51.660128,-0.084494
EN26,51.657209,-0.089663
EN27,51.653657,-0.106321
EN28,51.657614,-0.096325
EN29,51.667488,-0.074277
EN34,51.640997,-0.047651
EN35,51.662056,-0.035684
EN36,51.677000,-0.036000
EN37,51.657016,-0.045705
EN40,51.666461,-0.179624
EN48,51.635916,-0.149720
EN49,51.651132,-0.158482
EN51,51.645140,-0.183050
EN52,51.647495,-0.194693
EN53,51.646184,-0.221470
EN54,51.657217,-0.208244
EN55,51.652278,-0.183070
EN59,51.643012,-0.171145
EN61,51.697918,-0.190198
EN62,51.690721,-0.188865
EN63,51.704612,-0.219875
EN64,51.715214,-0.113884
EN65,51.698658,-0.190314
EN69,51.698658,-0.190314
EN75,51.707110,-0.061856
EN76,51.727000,-0.084000
EN80,51.709490,-0.048090
EN81,51.685000,-0.032000
EN87,51.694305,-0.028327
EN88,51.701886,-0.041239
EN89,51.708115,-0.028754
EN91,51.689490,-0.007832
EN92,51.708437,-0.003077
EN93,51.676605,0.001106
EX100,50.711242,-3.214755
EX101,50.684567,-3.246429
EX108,50.683855,-3.233076
EX109,50.703048,-3.225181
EX11,50.722775,-3.531951
EX111,50.728526,-3.315946
EX12,50.730588,-3.503130
EX122,50.704837,-3.069081
EX123,50.698114,-3.093835
EX124,50.704555,-3.060669
EX129,50.705808,-3.071817
EX13,50.736565,-3.469578
EX135,50.800474,-2.936539
EX137,50.764770,-3.078444
EX138,50.755898,-3.013806
EX139,50.781873,-2.997432
EX14,50.749000,-3.467000
EX140,50.799352,-3.187295
EX141,50.798592,-3.187620
EX142,50.800725,-3.181303
EX143,50.803948,-3.310628
EX144,50.810202,-3.195508
EX149,50.867868,-3.115369
EX151,50.857052,-3.397378
EX152,50.885305,-3.372549
EX153,50.909657,-3.325216
EX159,50.856004,-3.393043
EX160,50.904097,-3.485927
EX164,50.901842,-3.472288
EX165,50.903936,-3.500628
EX166,50.913862,-3.471117
EX167,50.972806,-3.425833
EX168,50.883274,-3.654139
EX169,51.005924,-3.618018
EX171,50.791674,-3.651130
EX172,50.791233,-3.655555
EX173,50.790600,-3.660882
EX174,50.865242,-3.614293
EX175,50.773067,-3.728140
EX176,50.819898,-3.848742
EX179,50.790171,-3.646851
EX187,50.903752,-3.874649
EX19,50.725000,-3.524000
EX198,50.851720,-3.914445
EX201,50.737595,-4.005040
EX202,50.779399,-3.909701
EX203,50.817338,-4.079751
EX204,50.659379,-4.193542
EX209,50.737689,-4.003173
EX215,50.812164,-4.117437
EX226,50.783877,-4.399703
EX227,50.884109,-4.296384
EX229,50.810246,-4.355673
EX230,50.767185,-4.545044
EX233,50.831178,-4.545640
EX238,50.831176,-4.545640
EX239,50.893562,-4.485531
EX24,50.719385,-3.518906
EX246,50.730882,-3.062065
EX25,50.720408,-3.504518
EX26,50.709166,-3.510800
EX27,50.702980,-3.474957
EX28,50.699013,-3.530044
EX29,50.689813,-3.542429
EX30,50.692532,-3.443986
EX311,51.088984,-4.057588
EX312,51.071581,-4.122465
EX313,51.047446,-4.088903
EX314,51.166102,-4.083078
EX320,51.064590,-3.916608
EX322,51.079949,-4.055789
EX327,51.082421,-4.042090
EX328,51.077549,-4.053254
EX329,51.073359,-4.048558
EX331,51.079949,-4.055789
EX332,51.108585,-4.160004
EX340,51.202400,-4.029657
EX344,51.208126,-4.124066
EX347,51.171573,-4.204477
EX348,51.192723,-4.149826
EX349,51.208487,-4.116212
EX356,51.215681,-3.838911
EX363,51.017390,-3.835715
EX364,51.017669,-3.835184
EX369,51.017677,-3.835184
EX379,50.962511,-3.863200
EX387,50.956424,-4.147314
